shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,4064,5551238.42,3.0,3.0,3.0,9.0,1365.9543356299212,517,1765761.11,3415.3986653771763,1176,2401694.74,2042.2574319727894,1538,1149927.93,747.6774577373211,833,233854.64,280.73786314525813,34.27
Continente Shopping,3266,2914531.71,3.0006123698714022,2.9993876301285978,2.9993876301285978,8.999387630128597,892.3857042253521,448,831074.48,1855.0769642857142,948,1190851.99,1256.1729852320675,1163,739400.32,635.7698366294067,707,153204.92,216.69719943422916,17.99
Garten Shopping,2828,2836608.29,3.0,3.0,3.0,9.0,1003.0439497878359,396,810682.08,2047.1769696969695,815,1073099.43,1316.686417177914,1009,832820.67,825.3921407333994,608,120006.11,197.37847039473684,17.51
Neumarkt Shopping,3053,2819347.15,3.0,3.0,3.0,9.0,923.4677857844742,431,892226.49,2070.131067285383,848,1116906.35,1317.1065448113209,1117,682582.72,611.0856938227395,657,127631.59,194.26421613394214,17.4
Norte Shopping,1392,1149393.85,3.0,3.0,3.0,9.0,825.7139727011495,182,272136.16,1495.2536263736263,403,511641.88,1269.582828784119,525,322381.56,614.0601142857142,282,43234.25,153.31294326241135,7.1
Nações Shopping,1361,927581.71,3.0014695077149156,2.9985304922850844,2.9985304922850844,8.998530492285084,681.5442395297575,171,249584.25,1459.5570175438597,414,396799.35,958.452536231884,502,243174.78,484.4119123505976,274,38023.33,138.77127737226277,5.73
