faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),883,1095042.65,6.049188189353977
Gen X (1965-1980),3714,5168053.7,25.443584298143456
Gen Z (1997-2012),2482,2336492.54,17.003493868603137
Millennials (1981-1996),7491,9150265.92,51.31876412961568
Nao Informado,2,2160.94,0.013701445502500515
Silent (antes 1946),25,25035.28,0.17126806878125642
