faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),1493.4251673944686,1505.6411568123394,364.89,0.0
Gen X (1965-1980),1376.156039209171,1323.024806125774,0.0,59.99
Gen Z (1997-2012),857.0728770595691,961.8481883316275,135.7,920.8944444444444
Millennials (1981-1996),1131.2799859722952,1145.5125081769668,137.0,920.8813333333333
Nao Informado,632.12,1657.5,700.8553333333333,0.0
Silent (antes 1946),1144.6548717948717,1709.5431250000001,0.0,0.0
