Metrica,High Spenders,Demais Clientes
Qtd Clientes,3447.0,31007.0
Valor Total (R$),17674655.03,22818007.369999997
Ticket Medio (R$),5127.5471511459245,735.8985832231431
Freq Media Compras,6.392805337975051,3.108362627793724
Idade Media,42.99412835685025,40.269895834415145
% Feminino,66.0574412532637,66.13667881446125
% Masculino,33.855526544821586,33.73431805721289
