shopping,sigla,transacoes,clientes,valor_total,ticket_medio,idade_media,threshold_hs,qtd_high_spenders
Continente Shopping,CS,23229,6227,6622282.449999999,1063.4787939617793,40.05583266291231,2286.5280000000025,623
Balneário Shopping,BS,29204,9170,13855200.029999997,1510.9269389312974,41.23985159319075,3311.3200000000006,917
Neumarkt Shopping,NK,22747,6215,7034927.08,1131.9271246983105,41.6899162371134,2337.8020000000015,622
Norte Shopping,NR,11257,3733,3217552.41,861.9213527993571,39.031375703942075,1930.5000000000032,374
Garten Shopping,GS,18770,5857,6148735.529999999,1049.8097199931703,39.81147540983606,2123.494000000001,586
Nações Shopping,NS,13210,4188,3613964.9,862.9333572110793,38.599187380497135,1851.5410000000002,419
