genero,qtd_clientes,valor_total,pct_clientes
Feminino,1861,1931534.75,63.66746493328772
Masculino,1055,1176894.41,36.09305508039685
Nao Informado,1,185.34,0.034211426616489904
Outro,6,5207.5599999999995,0.20526855969893945
