loja,valor,clientes
Renner,121986.79000000001,293
Samsung,87730.13,22
Luz da Lua,77649.70999999999,90
Vivara,67643.09,41
C&A,67040.01,207
Riachuelo,64565.71,181
FATIMA ESPORTES,62008.23,81
Centauro,46646.65,105
Empório Du Homem,37682.9,21
Youcom,34738.38,72
Arezzo,32335.31,59
Damyller,29216.0,30
Cassol Centerlar,27095.02,65
Tokaia,26814.0,13
Pittol,25318.02,88
Beagle,22529.600000000002,47
Békko,21893.34,22
Dudalina,21779.23,20
Cobasi,21774.4,133
BelShop,20020.39,106
