segmento,valor,clientes
Moda,584312.37,869
Esportes,119421.13,215
Joalheria,97072.96,82
Eletrônicos,88429.13,23
Calçados Femininos,77649.70999999999,90
Beleza e Bem-estar,77141.03,363
Calçados,64835.64,168
Casa e Decoração,58121.909999999996,216
Gastronomia,42659.55,296
Infantil,25491.84,116
Pets,21774.4,133
Livrarias,14142.87,99
Outros,5034.9,18
Presentes e Acessórios,3957.5,23
Papelaria,3652.34,33
Eletrodomésticos,3557.04,59
Ótica,947.0,4
Lazer,638.0,12
Farmácias,169.87,3
