segmento,valor,clientes
Eletrodomésticos,9564.18,11
Telefonia,7259.96,3
Moda,5720.42,17
Beleza e Bem-estar,4996.59,3
Eletrônicos,3327.9100000000003,3
Infantil,2677.86,3
Calçados,549.6,3
Casa e Decoração,459.92,4
Gastronomia,398.2,5
Joalheria,301.05,1
Pets,132.4,1
Livrarias,69.9,1
Supermercado,42.7,1
Gastronomia - Sorvetes,16.0,1
