faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
16-24 (Gen Z),173,941406.47,5441.655895953757,3.718830610490112
25-39 (Millennials),1566,8306347.18,5304.180830140485,33.662940670679276
40-54 (Gen X),2095,11565378.67,5520.467145584726,45.03439380911436
55-69 (Boomers),691,3902008.69,5646.901143270622,14.853826311263973
70+ (Silent),125,1071622.2,8572.9776,2.6870163370593296
Nao Informado,2,12137.6,6068.8,0.04299226139294927
