shopping,sigla,transacoes,clientes,valor_total,ticket_medio,idade_media,threshold_hs,qtd_high_spenders
Balneário Shopping,BS,29729,9227,9649832.95,1045.825615042809,41.524170821591156,2137.4179999999997,923
Continente Shopping,CS,33843,11409,18154900.05,1591.2788193531424,42.123345314280705,3296.1200000000003,1141
Neumarkt Shopping,NK,27328,8314,10269517.690000001,1235.2078049073853,43.32988450433109,2589.2869999999994,832
Garten Shopping,GS,11486,4508,4395809.58,975.1130390417037,41.1433007985803,2015.2140000000006,451
Norte Shopping,NR,27638,9171,11137472.52,1214.4229113509978,41.477416539384684,2315.84,918
Nações Shopping,NS,14618,5022,4682244.93,932.346660692951,39.36401673640167,1972.3090000000004,503
