faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),1459.2940919133891,1563.4922294022617,0.0,1188.495
Gen X (1965-1980),1354.4951177013616,1422.7213385182154,0.0,706.948
Gen Z (1997-2012),902.8540656986432,973.6093761061946,0.0,1031.205
Millennials (1981-1996),1175.2758023019635,1337.6448122065726,378.095,1201.2757142857142
Nao Informado,0.0,0.0,1193.9537500000001,0.0
Silent (antes 1946),1430.95265625,1516.9341666666667,0.0,0.0
