perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,21983,91706994.52,14.000227448482919,4.452576991311468,4.764954737751899,4.620661420188327,13.838193149251694,4171.723355320019,17.64,44.61
Premium,32702,60614925.3,5.13479297902269,3.554797871689805,3.7431349764540394,3.6356797749373126,10.933612623081157,1853.5540731453732,26.24,29.49
Potencial,38712,39626888.63,2.482253564786113,2.7919508162843565,2.619317007646208,2.5939243645381276,8.005192188468692,1023.6332049493698,31.06,19.28
Pontual,31253,13612222.07,1.4257831248200172,1.6554570761206924,1.452500559946245,1.6978850030397081,4.805842639106646,435.5492935078233,25.07,6.62
