Metrica,High Spenders,Demais Clientes
Qtd Clientes,422.0,3795.0
Valor Total (R$),1644326.48,2056284.6399999997
Ticket Medio (R$),3896.5082464454977,541.8404848484847
Freq Media Compras,8.883886255924171,3.3559947299077733
Idade Media,42.50093358228861,39.93273084479371
% Feminino,75.11848341232228,72.0421607378129
% Masculino,24.881516587677723,27.85243741765481
