shopping,sigla,transacoes,clientes,valor_total,ticket_medio,idade_media,threshold_hs,qtd_high_spenders
Balneário Shopping,BS,3959,1010,809962.24,801.9428118811882,40.34687809712587,1662.5330000000004,101
Continente Shopping,CS,3225,888,1070826.0,1205.8851351351352,41.11711711711712,2797.4270000000015,89
Neumarkt Shopping,NK,4077,888,759925.1300000001,855.771542792793,41.75084554678692,2046.8680000000002,89
Garten Shopping,GS,1164,316,203594.46000000002,644.2862658227849,38.822784810126585,1555.9099999999999,32
Norte Shopping,NR,2421,685,497487.75,726.2594890510949,38.71052631578947,1669.092,69
Nações Shopping,NS,1639,547,358815.54000000004,655.9699085923219,38.336996336996336,1453.9040000000007,55
