faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
Boomers (1946-1964),44,268186.37,6095.1447727272725,3.4892942109436955
Gen X (1965-1980),327,2073382.45,6340.619113149847,25.931800158604286
Gen Z (1997-2012),196,1103847.36,5631.874285714286,15.543219666931007
Millennials (1981-1996),692,3888723.27,5619.542297687862,54.8770816812054
Nao Informado,1,5790.45,5790.45,0.07930214115781126
Silent (antes 1946),1,6890.0,6890.0,0.07930214115781126
