faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),350,425934.14,9.812167087188113
Gen X (1965-1980),1248,1681850.16,34.987384356602185
Gen Z (1997-2012),317,270217.41,8.887019904681805
Millennials (1981-1996),1644,1893082.49,46.089150546677885
Nao Informado,1,61.84,0.02803476310625175
Silent (antes 1946),7,6199.74,0.19624334174376226
