loja,valor,clientes
Zara,425968.14,575
Vivara,361967.65,68
Renner,176018.67,426
Sephora,144736.56,217
C&A,77943.88,214
Shoulder,75708.18000000001,70
Life Vivara,74428.61,82
Samsung,69887.04,16
Schutz,64519.9,76
LE LIS BLANC DEUX,64100.07,42
Brooksfield,54829.520000000004,14
Riachuelo,54571.94,169
Track&Field,51025.03,66
Vivo,50057.0,12
Jorge Bischoff,49931.4,51
Monte Carlo Joias,45140.75,13
Paris Cosméticos,43271.48,153
Luz da Lua,40088.74,39
Centauro,38475.58,76
Ugg,35226.0,13
