faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),1458.744027355623,1264.4367630057802,0.0,1106.25
Gen X (1965-1980),1426.696906451613,1475.7657590966123,0.0,699.2645454545454
Gen Z (1997-2012),969.8623269611074,1081.3582266666667,358.73,1006.4116666666667
Millennials (1981-1996),1188.7458386638239,1196.2661969318588,1146.54,1129.2581818181818
Nao Informado,346.28,559.1575,69.97,0.0
Silent (antes 1946),1934.5778260869565,1158.6309999999999,0.0,0.0
