faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),28,24999.49,4.148148148148148
25-39 (Millennials),293,156636.68,43.407407407407405
40-54 (Gen X),287,255382.51,42.51851851851852
55-69 (Boomers),62,40716.46,9.185185185185185
70+ (Silent),4,1167.47,0.5925925925925926
Nao Informado,1,59.75,0.14814814814814814
