segmento,valor,clientes
Moda,197399.24,373
Casa e Decoração,35774.26,103
Eletrônicos,31689.0,7
Papelaria,31424.25,70
Esportes,28081.65,68
Calçados Femininos,27950.87,46
Beleza e Bem-estar,27628.05,151
Gastronomia,25107.38,199
Calçados,16204.79,73
Livrarias,12624.82,82
Joalheria,12419.68,20
Infantil,11834.28,61
Pets,8500.45,67
Presentes e Acessórios,5646.03,16
Ótica,3921.8,4
Eletrodomésticos,2265.86,38
Moda Feminina,489.95000000000005,2
