loja,valor,clientes
Renner,34371.99,113
Samsung,31689.0,7
Fátima Papelaria,31424.25,70
Luz da Lua,25745.87,42
Colcci,25681.3,27
C&A,20209.02,91
Centauro,19989.53,50
Riachuelo,19912.7,78
Exclusiva Colchões,15548.0,3
Empório Du Homem,13089.9,7
Livraria Catarinense ,12624.82,82
Damyller,12620.0,15
Beagle,12323.12,30
Acuo,12001.36,42
Youcom,9334.7,24
Cassol Centerlar,8959.68,39
Cobasi,8500.45,67
Tokaia,8138.0,8
Ri Happy,7895.400000000001,41
Arezzo,7762.66,18
