segmento,valor,clientes
Moda,142271.57,238
Gastronomia,48549.27,221
Beleza e Bem-estar,29929.72,99
Casa e Decoração,26847.79,55
Esportes,16466.17,51
Joalheria,14753.95,20
Infantil,11099.11,52
Farmácias,10160.81,70
Calçados,9815.54,58
Eletrônicos,8429.65,6
Livrarias,8197.65,49
Pets,5784.1,38
Não informado,5239.47,102
Outros,4144.0,16
Papelaria,3800.2,10
Moda Feminina,3363.8,8
Calçados Femininos,3108.6,5
Ótica,2738.84,5
Eletrodomésticos,2158.35,41
Presentes e Acessórios,1720.84,6
