faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),95,44449.53,6.949524506217995
25-39 (Millennials),659,412798.96,48.20775420629115
40-54 (Gen X),494,387686.32,36.13752743233358
55-69 (Boomers),104,68850.54,7.607900512070227
70+ (Silent),13,10770.22,0.9509875640087784
Nao Informado,2,3793.08,0.1463057790782736
