faixa_etaria,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,qtd_high_spenders,pct_clientes,pct_valor,shopping,sigla
16-24 (Gen Z),3281,3837363.81,1169.571414202987,4.566595550137153,21.96403535507467,144,6.566859476012249,3.9103722592423305,Garten Shopping,GS
25-39 (Millennials),20031,35050343.47,1749.8049757875292,5.746293245469523,32.595127552293945,1687,40.09166783419731,35.717200028006616,Garten Shopping,GS
40-54 (Gen X),19424,43054914.32,2216.5833154859965,6.936212932454695,46.05863879736408,2382,38.8767688089186,43.874063267663786,Garten Shopping,GS
55-69 (Boomers),6175,13336110.79,2159.6940550607287,5.657004048582996,60.341376518218624,676,12.359145767868222,13.589839343223053,Garten Shopping,GS
70+ (Silent),1004,2712333.23,2701.527121513944,4.002988047808765,74.12948207171314,106,2.0094870203950923,2.7639372093867607,Garten Shopping,GS
Nao Informado,48,141888.37,2956.007708333333,2.7916666666666665,,2,0.0960710926085303,0.1445878924774432,Garten Shopping,GS
