loja,valor,clientes
Renner,25002.92,89
Havan,15460.5,53
Kalunga,13372.24,83
C&A,12564.87,49
Riachuelo,11584.99,53
Centauro,11584.17,33
Vivo,11097.0,2
Coliseu,10937.5,4
Hering,7073.44,24
Pittol,6616.85,28
Livrarias Curitiba,5839.88,56
Idéli Oui,5166.4,13
Stanley,4804.93,10
Pop Me,4713.46,15
Beagle,4572.79,13
Dona Torta,4558.35,46
Live!,4536.32,7
Makenji,4512.95,6
Adidas,4391.81,7
McDonald's,4110.2,70
