perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,3513,53635961.0,15267.851124395103,7.0947907771135785,33.72,82.06
Premium,1846,6632595.51,3592.955314192849,4.17172264355363,17.72,10.15
Potencial,2281,3803254.31,1667.3626961858834,3.5330995177553706,21.89,5.82
Pontual,2779,1289895.98,464.15832313781937,2.332853544440446,26.67,1.97
