perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;Renner;14073,9;22,62;63;56
Pontual;Balneário Shopping;Feminino;2;Zara;13017,48;20,92;38;32
Pontual;Balneário Shopping;Feminino;3;Shoulder;7270,09;11,68;16;16
Pontual;Balneário Shopping;Feminino;4;C&A;6323,6900000000005;10,16;30;25
Pontual;Balneário Shopping;Feminino;5;Riachuelo;4495,26;7,22;23;17
Pontual;Balneário Shopping;Feminino;6;Sephora;4228,9;6,8;12;12
Pontual;Balneário Shopping;Feminino;7;Centauro;3665,71;5,89;15;13
Pontual;Balneário Shopping;Feminino;8;Livrarias Catarinense;3268,8;5,25;21;20
Pontual;Balneário Shopping;Feminino;9;Paris Cosméticos;2946,99;4,74;25;22
Pontual;Balneário Shopping;Feminino;10;Kalunga;2934,9;4,72;30;25
Pontual;Balneário Shopping;Masculino;1;Zara;6101,25;21,52;18;16
Pontual;Balneário Shopping;Masculino;2;Renner;5513,9;19,45;26;20
Pontual;Balneário Shopping;Masculino;3;Democrata;3830,4;13,51;8;8
Pontual;Balneário Shopping;Masculino;4;Centauro;2719,81;9,59;11;9
Pontual;Balneário Shopping;Masculino;5;C&A;2276,3;8,03;8;7
Pontual;Balneário Shopping;Masculino;6;Outback Steakhouse;1743,96;6,15;5;5
Pontual;Balneário Shopping;Masculino;7;L'Occitane En Provence;1639,48;5,78;5;4
Pontual;Balneário Shopping;Masculino;8;Paris Cosméticos;1621,1599999999999;5,72;8;8
Pontual;Balneário Shopping;Masculino;9;Track&Field;1559,3000000000002;5,5;2;2
Pontual;Balneário Shopping;Masculino;10;General Lyy;1349,8899999999999;4,76;2;2
Pontual;Continente Shopping;Feminino;1;Renner;14318,99;20,03;90;72
Pontual;Continente Shopping;Feminino;2;Nike Unite;8916,56;12,47;28;25
Pontual;Continente Shopping;Feminino;3;Riachuelo;7917,360000000001;11,07;39;35
