shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,1980,2974483.28,3.036363636363636,3.0565656565656565,3.360606060606061,9.453535353535354,1502.2642828282828,404,1397178.16,3458.3617821782177,547,979433.96,1790.5556855575867,645,477466.42,740.258015503876,384,120404.74,313.5540104166667,24.61
Neumarkt Shopping,2284,2704596.93,2.9592819614711035,2.95446584938704,3.0385288966725046,8.952276707530649,1184.14926882662,420,1126208.04,2681.4477142857145,555,823979.12,1484.6470630630631,716,598328.04,835.6536871508381,593,156081.73,263.20696458684654,22.37
Garten Shopping,2351,2540612.35,2.9264142917907274,2.9868141216503616,2.886005954912803,8.799234368353892,1080.651786473841,349,783627.89,2245.3521203438395,584,922324.12,1579.3221232876713,816,688001.45,843.139031862745,602,146658.89,243.61941860465117,21.02
Continente Shopping,2277,2415672.75,2.991655687307861,3.1229688186209925,2.9117259552042163,9.02635046113307,1060.9015151515152,415,952844.45,2296.0107228915663,555,830428.9,1496.2682882882884,754,489206.3,648.8147214854112,553,143193.1,258.9386980108499,19.98
Norte Shopping,715,768694.23,3.0671328671328673,2.8545454545454545,2.9622377622377623,8.883916083916084,1075.0968251748252,109,242874.74,2228.208623853211,179,275576.68,1539.5345251396648,245,205307.76,837.9908571428572,182,44935.05,246.89587912087913,6.36
Nações Shopping,812,684644.23,3.2032019704433496,2.811576354679803,2.623152709359606,8.637931034482758,843.1579187192118,130,300013.42,2307.7955384615384,161,175431.29,1089.6353416149068,292,154837.59,530.2657191780822,229,54361.93,237.38834061135373,5.66
