perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,1827,4793439.06,12.289545703338806,4.582375478927203,4.792008757525999,4.581828133552271,13.956212370005474,2623.666699507389,17.54,39.65
Premium,2578,3967957.85,4.876260667183863,3.399922420480993,3.772692009309542,3.7211016291698993,10.893716058960434,1539.1613072148953,24.74,32.82
Potencial,3428,2636196.31,2.487164527421237,2.736289381563594,2.5915985997666278,2.689906651108518,8.01779463243874,769.018760210035,32.9,21.81
Pontual,2586,691110.55,1.3986852281515854,1.8337200309358082,1.5042536736272236,1.5738592420726991,4.911832946635731,267.2507927300851,24.82,5.72
