cliente_id,valor_periodo,frequencia,recencia_dias,shopping_principal,genero,segmento_principal,R_score,F_score,V_score,score_total,perfil_quintis
10061,877.75,7,71,Neumarkt Shopping,Masculino,Esportes,3,5,3,11,Premium
10083,159.88,2,80,Continente Shopping,Masculino,Moda,2,2,1,5,Pontual
10242,489.79999999999995,2,48,Garten Shopping,Masculino,Calçados,5,2,3,10,Premium
10337,9.0,1,87,Norte Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
10385,129.3,1,58,Nações Shopping,Feminino,Moda,4,1,1,6,Pontual
10401,292.4,9,19,Nações Shopping,Feminino,Gastronomia,5,5,2,12,Premium
10618,394.09999999999997,10,33,Continente Shopping,Feminino,Farmácias,5,5,2,12,Premium
10666,368.25,2,14,Balneário Shopping,Feminino,Moda,5,2,2,9,Potencial
10816,579.97,2,85,Continente Shopping,Masculino,Esportes,2,2,3,7,Potencial
10853,1439.76,11,75,Balneário Shopping,Feminino,Moda,3,5,4,12,Premium
10858,1239.48,7,27,Norte Shopping,Feminino,Gastronomia,5,5,4,14,VIP
10932,53.2,1,87,Neumarkt Shopping,Feminino,Pets,1,1,1,3,Pontual
10979,14.0,1,18,Neumarkt Shopping,Feminino,Gastronomia,5,1,1,7,Potencial
11058,141.3,4,87,Balneário Shopping,Feminino,Papelaria,1,3,1,5,Pontual
11272,1031.21,8,28,Neumarkt Shopping,Masculino,Casa e Decoração,5,5,4,14,VIP
11277,79.99,1,83,Garten Shopping,Masculino,Calçados,2,1,1,4,Pontual
11331,386.78,3,47,Neumarkt Shopping,Masculino,Moda,5,3,2,10,Premium
11447,507.18999999999994,4,78,Neumarkt Shopping,Feminino,Esportes,2,3,3,8,Potencial
11510,611.38,4,63,Balneário Shopping,Masculino,Moda,4,3,2,9,Potencial
11563,616.04,5,78,Neumarkt Shopping,Masculino,Gastronomia,2,4,3,9,Potencial
11610,42.7,1,78,Neumarkt Shopping,Masculino,Papelaria,2,1,1,4,Pontual
11638,2728.71,5,87,Garten Shopping,Masculino,Casa e Decoração,1,4,5,10,Premium
11644,399.99,1,77,Neumarkt Shopping,Feminino,Esportes,3,1,2,6,Pontual
11669,940.9599999999999,7,0,Neumarkt Shopping,Masculino,Moda,5,5,4,14,VIP
11750,1478.32,6,75,Neumarkt Shopping,Feminino,Beleza e Bem-estar,3,4,4,11,Premium
11803,2755.63,32,1,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
11899,1737.6000000000001,6,54,Continente Shopping,Feminino,Calçados,4,4,5,13,VIP
11916,1345.1100000000001,11,6,Neumarkt Shopping,Feminino,Gastronomia,5,5,4,14,VIP
12024,481.59999999999997,7,63,Garten Shopping,Feminino,Gastronomia,4,5,3,12,Premium
12069,399.7,1,50,Norte Shopping,Feminino,Moda,4,1,2,7,Potencial
12212,75.2,3,86,Garten Shopping,Feminino,Gastronomia,1,3,1,5,Pontual
12259,2464.48,3,71,Balneário Shopping,Feminino,Calçados,3,3,5,11,Premium
12266,1327.5,3,41,Balneário Shopping,Feminino,Moda,5,3,4,12,Premium
12277,42.38,1,54,Norte Shopping,Masculino,Pets,4,1,1,6,Pontual
12387,41.0,1,80,Continente Shopping,Feminino,Gastronomia,2,1,1,4,Pontual
12422,1113.11,10,63,Garten Shopping,Feminino,Moda,4,5,4,13,VIP
12535,149.99,1,51,Norte Shopping,Masculino,Esportes,4,1,1,6,Pontual
12575,219.99,1,81,Continente Shopping,Masculino,Esportes,2,1,2,5,Pontual
12586,279.93,1,83,Garten Shopping,Masculino,Moda,2,1,2,5,Pontual
12597,1597.64,12,34,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
12628,863.2,4,3,Garten Shopping,Feminino,Moda,5,3,4,12,Premium
12668,198.93,5,8,Continente Shopping,Masculino,Gastronomia,5,4,1,10,Premium
12681,2265.17,13,28,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
12748,321.71,5,70,Garten Shopping,Feminino,Moda,3,4,2,9,Potencial
12756,52.9,1,78,Continente Shopping,Masculino,Beleza e Bem-estar,2,1,1,4,Pontual
12771,755.5,10,8,Continente Shopping,Masculino,Gastronomia,5,5,3,13,VIP
12780,90.99000000000001,2,57,Continente Shopping,Masculino,Esportes,4,2,1,7,Potencial
12825,6.7,1,43,Neumarkt Shopping,Feminino,Pets,5,1,1,7,Potencial
12838,130.7,2,85,Garten Shopping,Feminino,Gastronomia,1,2,1,4,Pontual
12885,730.07,2,57,Nações Shopping,Masculino,Gastronomia,4,2,4,10,Premium
12911,749.3,5,83,Neumarkt Shopping,Feminino,Livrarias,2,4,3,9,Potencial
12950,339.96999999999997,2,53,Garten Shopping,Masculino,Moda,5,2,2,9,Potencial
12970,4354.63,16,16,Neumarkt Shopping,Feminino,Beleza e Bem-estar,5,5,5,15,VIP
13055,810.93,2,84,Garten Shopping,Masculino,Gastronomia,2,2,4,8,Potencial
13078,702.3199999999999,3,79,Neumarkt Shopping,Feminino,Beleza e Bem-estar,2,3,3,8,Potencial
13084,2.28,1,73,Continente Shopping,Feminino,Joalheria,3,1,1,5,Pontual
13260,682.65,3,64,Neumarkt Shopping,Masculino,Casa e Decoração,4,3,3,10,Premium
13291,89.0,1,23,Continente Shopping,Masculino,Calçados,5,1,1,7,Potencial
13302,1382.69,2,83,Neumarkt Shopping,Feminino,Moda,2,2,4,8,Potencial
13330,2063.67,22,6,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
13332,1090.12,9,87,Neumarkt Shopping,Feminino,Casa e Decoração,1,5,4,10,Premium
13388,63.5,1,88,Norte Shopping,Masculino,Gastronomia,1,1,1,3,Pontual
13428,96.0,3,65,Continente Shopping,Feminino,Gastronomia,4,3,1,8,Potencial
13439,379.96,1,9,Continente Shopping,Feminino,Esportes,5,1,2,8,Potencial
13452,6383.85,8,64,Neumarkt Shopping,Feminino,Casa e Decoração,4,5,5,14,VIP
13457,2226.9700000000003,18,39,Continente Shopping,Masculino,Gastronomia,4,5,5,14,VIP
13564,237.7,2,88,Garten Shopping,Masculino,Gastronomia,1,2,2,5,Pontual
13600,24.1,1,76,Garten Shopping,Masculino,Papelaria,3,1,1,5,Pontual
13796,1765.6,7,88,Balneário Shopping,Feminino,Moda,1,5,4,10,Premium
13824,2422.2,57,14,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
13840,240.47,2,88,Nações Shopping,Feminino,Casa e Decoração,1,2,2,5,Pontual
13851,1084.89,9,17,Neumarkt Shopping,Feminino,Beleza e Bem-estar,5,5,4,14,VIP
13889,384.94,6,21,Continente Shopping,Feminino,Esportes,5,4,2,11,Premium
13903,476.27,6,36,Balneário Shopping,Masculino,Gastronomia,5,4,2,11,Premium
13947,42.97,2,34,Continente Shopping,Feminino,Eletrodomésticos,5,2,1,8,Potencial
13973,185.11,3,56,Continente Shopping,Feminino,Gastronomia,4,3,1,8,Potencial
13996,1619.0,2,72,Balneário Shopping,Feminino,Joalheria,3,2,4,9,Potencial
14024,146.8,1,83,Continente Shopping,Feminino,Pets,2,1,1,4,Pontual
14093,229.9,1,74,Neumarkt Shopping,Feminino,Moda,3,1,1,5,Pontual
14095,455.96000000000004,3,70,Neumarkt Shopping,Feminino,Beleza e Bem-estar,3,3,2,8,Potencial
14273,236.28,1,6,Balneário Shopping,Feminino,Gastronomia,5,1,1,7,Potencial
14299,439.2,1,75,Neumarkt Shopping,Feminino,Moda,3,1,2,6,Pontual
14344,2168.4300000000003,13,14,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
14350,1543.32,5,3,Neumarkt Shopping,Masculino,Eletrônicos,5,4,4,13,VIP
14376,2719.94,36,2,Nações Shopping,Masculino,Gastronomia,5,5,5,15,VIP
14435,73.17,3,60,Neumarkt Shopping,Masculino,Gastronomia,4,3,1,8,Potencial
14456,769.79,2,26,Nações Shopping,Masculino,Calçados Femininos,5,2,4,11,Premium
14539,39.7,1,59,Nações Shopping,Masculino,Gastronomia,4,1,1,6,Pontual
14592,1134.5,2,1,Norte Shopping,Masculino,Moda,5,2,4,11,Premium
14691,2994.27,34,3,Garten Shopping,Feminino,Moda,5,5,5,15,VIP
14709,45.8,1,27,Garten Shopping,Feminino,Papelaria,5,1,1,7,Potencial
14722,939.99,5,87,Garten Shopping,Feminino,Casa e Decoração,1,4,4,9,Potencial
14782,671.69,3,60,Garten Shopping,Feminino,Moda,4,3,3,10,Premium
14816,1226.24,9,5,Garten Shopping,Feminino,Gastronomia,5,5,4,14,VIP
14835,412.2,4,72,Garten Shopping,Feminino,Calçados,3,3,2,8,Potencial
14854,6091.0,1,78,Norte Shopping,Masculino,Joalheria,2,1,5,8,Potencial
14900,582.29,3,61,Garten Shopping,Feminino,Gastronomia,4,3,3,10,Premium
14984,1039.24,7,7,Nações Shopping,Feminino,Eletrodomésticos,5,5,4,14,VIP
15107,1620.75,3,70,Neumarkt Shopping,Masculino,Calçados,3,3,4,10,Premium
15110,5809.2,8,67,Balneário Shopping,Feminino,Moda,3,5,5,13,VIP
15149,57.629999999999995,2,82,Garten Shopping,Feminino,Livrarias,2,2,1,5,Pontual
15184,193.69,2,56,Nações Shopping,Masculino,Casa e Decoração,4,2,2,8,Potencial
15201,299.97,1,88,Norte Shopping,Feminino,Esportes,1,1,2,4,Pontual
15247,1373.6200000000001,6,69,Balneário Shopping,Feminino,Moda,3,4,4,11,Premium
15262,410.36,4,62,Garten Shopping,Masculino,Gastronomia,4,4,2,10,Premium
15273,646.84,20,6,Nações Shopping,Feminino,Gastronomia,5,5,4,14,VIP
15300,139.99,1,57,Neumarkt Shopping,Masculino,Moda,4,1,1,6,Pontual
15309,1682.93,10,69,Garten Shopping,Feminino,Moda,3,5,5,13,VIP
15325,3372.49,18,63,Neumarkt Shopping,Feminino,Gastronomia,4,5,5,14,VIP
15336,289.8,1,36,Balneário Shopping,Feminino,Calçados,5,1,1,7,Potencial
15376,1206.3,3,89,Nações Shopping,Feminino,Calçados Femininos,1,3,5,9,Potencial
15397,6762.0599999999995,5,23,Neumarkt Shopping,Feminino,Farmácias,5,4,5,14,VIP
15527,539.6800000000001,5,85,Nações Shopping,Feminino,Moda,1,4,3,8,Potencial
15600,75.5,3,75,Nações Shopping,Feminino,Gastronomia,2,3,1,6,Pontual
15605,871.88,2,87,Garten Shopping,Feminino,Esportes,1,2,4,7,Potencial
15722,5334.91,10,67,Balneário Shopping,Feminino,Infantil,3,5,5,13,VIP
15737,4090.27,50,0,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
15770,324.2,6,29,Balneário Shopping,Feminino,Papelaria,5,4,1,10,Premium
15775,7558.0,9,1,Balneário Shopping,Feminino,Beleza e Bem-estar,5,5,5,15,VIP
15814,147.64,1,78,Neumarkt Shopping,Feminino,Gastronomia,2,1,1,4,Pontual
15891,249.67000000000002,2,47,Nações Shopping,Masculino,Livrarias,4,2,2,8,Potencial
15892,3699.52,13,88,Neumarkt Shopping,Feminino,Moda,1,5,5,11,Premium
15916,59.9,1,78,Balneário Shopping,Feminino,Moda,2,1,1,4,Pontual
16032,1165.31,3,78,Continente Shopping,Nao Informado,Esportes,2,3,4,9,Potencial
16137,6033.96,28,5,Continente Shopping,Feminino,Moda,5,5,5,15,VIP
16245,230.3,1,87,Continente Shopping,Feminino,Moda,1,1,2,4,Pontual
16339,45.0,1,76,Norte Shopping,Feminino,Presentes e Acessórios,3,1,1,5,Pontual
16362,2813.4,8,64,Balneário Shopping,Feminino,Beleza e Bem-estar,4,5,5,14,VIP
16385,1664.76,7,4,Neumarkt Shopping,Masculino,Casa e Decoração,5,5,4,14,VIP
16456,1404.23,9,10,Garten Shopping,Feminino,Livrarias,5,5,5,15,VIP
16471,1016.06,9,65,Continente Shopping,Masculino,Gastronomia,4,5,4,13,VIP
16779,2757.78,4,63,Neumarkt Shopping,Masculino,Calçados,4,4,5,13,VIP
