faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),416,351536.84,6.446613977994731
25-39 (Millennials),2575,2360691.93,39.903920657058734
40-54 (Gen X),2674,2602740.2,41.43809081047575
55-69 (Boomers),695,678704.63,10.770184410351774
70+ (Silent),88,109615.12,1.363706803037347
Nao Informado,5,2896.64,0.07748334108166745
