faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),2,298.84000000000003,1.6
25-39 (Millennials),36,31468.46,28.799999999999997
40-54 (Gen X),67,67442.35,53.6
55-69 (Boomers),16,6964.46,12.8
70+ (Silent),4,8056.0,3.2
