segmento,valor,clientes
Telefonia,45402.68,23
Joalheria,20604.3,3
Moda,20570.68,39
Beleza e Bem-estar,5408.29,24
Gastronomia,4563.01,27
Casa e Decoração,4339.03,14
Eletrônicos,2509.9,3
Esportes,2509.84,8
Presentes e Acessórios,2307.66,6
Calçados,1685.47,9
Ótica,1638.0,1
Livrarias,909.4,4
Infantil,633.38,3
Papelaria,438.7,6
Farmácias,372.16999999999996,7
Eletrodomésticos,337.6,6
