faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),1239,1711405.1,6.337920098214743
Gen X (1965-1980),5431,7890879.59,27.7814721980664
Gen Z (1997-2012),2995,3292088.61,15.320476750728936
Millennials (1981-1996),9850,13479769.05,50.38620901324876
Nao Informado,8,4153.76,0.04092280935086194
Silent (antes 1946),26,20956.58,0.1329991303903013
