genero,qtd_clientes,valor_total,pct_clientes
Feminino,1094,1402246.23,73.37357478202549
Masculino,394,446485.4,26.42521797451375
Nao Informado,2,899.95,0.1341381623071764
Outro,1,116.89999999999999,0.0670690811535882
