genero,qtd_clientes,valor_total,pct_clientes
Feminino,2722,2344009.35,64.99522445081183
Masculino,1463,1269382.86,34.933142311365806
Nao Informado,2,272.7,0.04775549188156638
Outro,1,299.99,0.02387774594078319
