dia_semana,valor,transacoes
Domingo,412260.21,1601
Quarta,374885.02,1161
Quinta,285714.35,1094
Sabado,697457.7,2245
Segunda,310639.77,994
Sexta,405649.4,1280
Terca,237551.05,912
