loja,valor,clientes
Cassol Centerlar,295586.52,237
Renner,245974.13,645
Vivara,159752.3,86
Riachuelo,126088.01,406
C&A,119822.84,415
Luz da Lua,109481.15,137
Samsung,107352.0,29
Centauro,86465.69,191
Pittol,72243.16,233
Békko,68793.14,59
Kings ,68384.02,70
Empório Du Homem,60684.05,39
Cobasi,59871.54,317
Pandora,58610.7,46
Ri Happy,52365.57,184
Youcom,49311.68,129
Damyller,46760.0,60
Beagle,46478.61,89
Colcci,45709.9,48
Camicado,40009.37,99
