dia_semana,valor,transacoes
Domingo,1306507.67,3051
Quarta,568193.65,1526
Quinta,1102337.84,2509
Sabado,966336.67,2305
Segunda,397263.66,972
Sexta,997508.81,2223
Terca,200108.09,560
