faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),321,511438.21,7.714491708723864
Gen X (1965-1980),1267,1848163.06,30.44941119923095
Gen Z (1997-2012),537,509846.82,12.905551550108147
Millennials (1981-1996),2023,2652824.2,48.618120644075944
Silent (antes 1946),13,15984.1,0.31242489786109107
