loja,valor,clientes
Bergerson,306674.85,4
Renner,148433.85,476
IPLACE MOBILE,113065.57,25
Riachuelo,89416.51,330
CVC,82857.78,12
Centauro,74651.64,227
C&A,72987.78,268
Havan,72536.29,292
Idéli Oui,67477.32,96
Vivara ,65674.54000000001,32
Le Lis Blanc,59672.54,48
Hering,59356.29,186
Kalunga,55578.04,304
Makenji,53327.37,66
Levi's,48771.38,91
Magazine Luiza,47719.73,31
Samsung,41077.01,7
Superlegal,38021.88,153
Shoulder,37134.020000000004,46
Life Vivara,37021.64,51
