faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),425,318955.85,8.462763839107925
25-39 (Millennials),2269,1984750.22,45.18120270808443
40-54 (Gen X),1812,1850198.87,36.081242532855434
55-69 (Boomers),461,465042.12,9.179609717244126
70+ (Silent),52,62354.56,1.0354440461967345
Nao Informado,3,943.31,0.05973715651135006
