loja,valor,clientes
Renner,544712.8,1097
Vivara,283706.12,119
C&A,253583.22,623
Samsung,205110.5,44
Luz da Lua,204441.8,207
Riachuelo,180235.75,506
Cassol Centerlar,145012.16,161
Centauro,142820.18,300
Pittol,136034.63,366
Essence Parfums,130477.74,133
Youcom,125632.72,248
Empório Du Homem,124806.09,75
Calvin Klein e Tommy Hilfiger,119755.0,101
Damyller,83852.0,101
Békko,83329.6,78
Arezzo,81792.92,137
Cobasi,66952.94,335
Kings ,64225.97,75
Live!,61577.1,75
Tokaia,61286.0,28
