loja,valor,clientes
Renner,69553.74,174
Samsung,58688.0,14
Cassol Centerlar,49573.02,63
Las Leñas Parrilla Uruguaya,38945.06,20
C&A,38657.89,130
Riachuelo,31104.920000000002,106
Luz da Lua,29867.85,37
Centauro,26575.23,60
Kings ,24974.51,29
Dudalina,21413.92,15
Békko,20787.14,21
Vivara,20196.0,18
Empório Du Homem,19537.8,6
Damyller,18570.1,18
Arezzo,18076.649999999998,28
Cobasi,17852.0,103
Youcom,17616.9,39
Pittol,15867.91,52
Colcci,15637.75,16
Beagle,14700.230000000001,21
