segmento,valor,clientes
Moda,337988.32,483
Gastronomia,104235.23,340
Casa e Decoração,62563.43,111
Eletrônicos,58688.0,14
Esportes,40832.76,80
Beleza e Bem-estar,39472.06,140
Calçados,39449.83,110
Joalheria,39234.34,30
Infantil,33573.56,87
Calçados Femininos,29867.85,37
Pets,17852.0,103
Presentes e Acessórios,9512.6,19
Farmácias,9214.58,50
Eletrodomésticos,8895.57,59
Livrarias,8028.3,48
Papelaria,1439.25,12
Ótica,1044.7,2
Serviços,602.0,46
Gastronomia - Sorvetes,46.0,1
