faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),97,71192.18,9.738955823293173
25-39 (Millennials),479,358044.79,48.092369477911646
40-54 (Gen X),323,310831.82,32.429718875502004
55-69 (Boomers),80,79480.78,8.032128514056225
70+ (Silent),14,19485.59,1.4056224899598393
Nao Informado,3,3505.22,0.30120481927710846
