dia_semana,valor,transacoes
Domingo,60990.2,354
Quarta,110250.91,588
Quinta,98121.37,467
Sabado,295525.2,958
Segunda,38640.659999999996,182
Sexta,135247.12,504
Terca,103764.92,557
