loja,valor,clientes
Renner,35707.52,105
Vivara ,16403.88,4
Le Lis Blanc,11938.689999999999,4
Havan,11079.45,51
Riachuelo,10615.63,41
Samsung,8987.02,2
C&A,8604.88,37
Idéli Oui,7964.59,13
Brooksfield,6619.26,2
Chilli Beans,6472.96,2
Pop Me,6028.6,17
Arezzo,5702.1900000000005,7
Farm,5686.6,4
Centauro,5599.63,21
Polo Wear,5285.49,9
VIRUS 41,5168.0,9
Pittol,5100.59,18
Magazine Luiza,4598.0,2
Cobasi,4275.1,37
O Boticário,3748.05,23
