genero,qtd_clientes,valor_total,pct_clientes
Feminino,4390,4747747.36,63.6231884057971
Masculino,2489,3096013.87,36.072463768115945
Nao Informado,14,14055.36,0.2028985507246377
Outro,7,5923.35,0.10144927536231885
