loja,valor,clientes
Renner,538348.73,1272
Vivara ,388284.1,136
Riachuelo,331640.98,849
Bergerson,292128.47,13
C&A,260621.34,703
Centauro,218569.6,514
Havan,205892.93,612
Levi's,196230.84,273
Brooksfield,196108.59,103
Hering,185582.78,479
Idéli Oui,169958.39,197
IPLACE MOBILE,169592.32,45
CVC,167591.06,14
Pittol,160134.06,477
Life Vivara,145644.0,150
Maze Skate,144292.56,109
Makenji,127559.06,107
Le Lis Blanc,116263.61,79
Padrao Joinville Ltda,113062.95,50
.,111248.95,131
