loja,valor,clientes
Vivara,86519.70999999999,25
Vivo,63062.0,12
Renner,48384.54,151
Nike Unite,33530.32,73
C&A,31880.5,76
Centauro,27839.32,66
Decathlon,23853.04,75
Riachuelo,23119.6,75
Arezzo,18917.28,32
Damyller ,17538.0,16
Samsung,14796.0,6
Studio Z,13100.61,43
Alô Bebê,12767.95,30
Maze Vale Comercio LTDA,12612.08,12
Altenburg,12422.25,12
Leo Cosméticos,12233.64,123
Claro,11626.0,4
Madero,11523.13,28
DEMOCRATA,11261.359999999999,24
Brooksfield,11026.03,6
