faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),1649,2308905.35,8.062386935901824
Gen X (1965-1980),6155,8659149.66,30.09338483352075
Gen Z (1997-2012),2595,2765986.18,12.687625287243925
Millennials (1981-1996),10015,13181883.03,48.96592186965238
Nao Informado,5,6655.1900000000005,0.024446291497579816
Silent (antes 1946),34,46630.53,0.16623478218354276
