loja,valor,clientes
Renner,30244.86,114
Shoulder,13048.96,16
Kalunga,12806.11,83
Cobasi,12286.119999999999,43
Havan,12011.42,51
LIVE!,11459.34,16
Centauro,11383.25,42
Riachuelo,10917.5,53
Brooksfield,10009.5,7
Maze,8992.48,4
Livrarias Catarinense,8480.13,68
Le Lis ,8042.8,7
Victor Hugo,7782.22,5
Hering Store,7507.14,22
Camicado,6332.79,16
Ri Happy,5810.85,32
FARM,5242.32,12
Game Mania,5018.4,4
Track & Field,4850.13,11
Adcos,4841.05,8
