loja,valor,clientes
Nike Unite,341938.5,605
Vivara,332518.1,93
Magazine Luiza,323123.8,135
Renner,308282.77,873
C&A,234341.28,701
Centauro,231570.71,457
Óticas Carol,215442.32,117
Riachuelo,161643.65,551
Claro,152041.04,28
Vivo,149507.7,28
Samsung,125889.3,23
Decathlon,112446.38,401
Clifield,112055.11,139
Sunglass Hut,108755.1,77
Empório Du Homem,95250.44,108
Carioca Calçados,90970.21,201
Polishop,88402.99,61
Brooksfield,87470.79000000001,72
TIM ,86670.5,38
IDELI.OUI,83957.61,122
