genero,qtd_clientes,valor_total,pct_clientes
Feminino,4040,4125604.33,64.87875381403565
Masculino,2179,2490200.09,34.992773406134575
Nao Informado,3,381.89,0.04817729243616509
Outro,5,6096.14,0.08029548739360848
