quantil,recencia_dias,frequencia,valor_periodo,escopo
20%,15.0,1.0,323.68199999999996,Global
40%,17.0,2.0,537.946,Global
60%,21.0,3.0,878.8760000000001,Global
80%,24.0,4.0,1591.7380000000012,Global
