perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,8716,116389189.7,13353.509603028913,4.87035337310693,24.66,72.68
Premium,6314,22626999.42,3583.6236015204313,3.362369337979094,17.87,14.13
Potencial,9172,15160710.42,1652.9339751417358,2.8199956389010032,25.96,9.47
Pontual,11136,5971767.1,536.257821479885,1.945941091954023,31.51,3.73
