shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,9557,14414204.46,633.9114726518408,2659,7660759.51,953.7771485559415,1766,2849002.47,729.6888127409239,2324,2530841.94,559.1575694958506,2808,1373600.54,332.65166357356304,1913,8502922.09,1549.461354705061,2251,3194862.84,630.9371570700993,2531,1853071.67,413.1856773544956,2862,863347.86,219.48283809707837,1417,33.74
Garten Shopping,6836,7855228.17,552.930011260703,1539,3611957.29,1042.8259136707102,1191,1542465.87,564.1273630252572,1843,1646869.76,431.9482936308281,2263,1053935.25,312.40127322768245,833,3731159.99,2093.5913808496834,1367,1920170.6400000001,554.4584428579911,1989,1432247.33,370.2352541971036,2647,771650.21,204.58078003228823,563,18.39
Neumarkt Shopping,6396,7582135.95,516.2242395280472,2119,4227395.71,724.1843231946709,1173,1376286.63,536.1098058301683,1507,1276127.15,436.6990340972712,1597,702326.46,300.7272439251766,891,3881625.57,1696.0790037903346,1220,1718305.52,558.9784704505065,1753,1273149.52,363.87056816049534,2532,709055.34,185.91824791044044,613,17.75
Continente Shopping,6263,6649947.72,471.58879307459443,1322,2543507.28,656.5309946376523,1124,1511781.8,597.0356166794563,1726,1618332.08,461.54378143835083,2091,976326.56,295.5208207579657,755,2945949.26,1540.181904727098,1239,1721361.93,559.2406031879248,1781,1284657.82,363.867211191513,2488,697978.71,180.7784013164399,491,15.57
Nações Shopping,3866,3494353.46,410.984730313833,575,1054447.64,571.134174794179,590,753962.04,544.8404437386719,1145,1031502.51,445.4558420500202,1556,654441.27,275.68252952026734,361,1285005.06,1321.2733546748905,704,980071.98,588.8956683585582,1046,761672.46,373.602565111659,1755,467603.96,174.65324941562542,214,8.18
Norte Shopping,2420,2719675.07,694.932123750638,502,1147413.27,1370.104225161412,470,653517.11,852.4798738076819,627,561909.87,550.6348940121009,821,356834.82,302.1069417908861,318,1407482.07,3043.4976400309215,394,543509.58,661.919005288984,678,490676.1,393.18158575588234,1030,278007.32,181.09736574792524,236,6.37
