shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Garten Shopping,Premium,10,Moda Feminina,44733.18,3.31,73,66
Garten Shopping,VIP,1,Moda,1231800.46,38.61,1995,976
Garten Shopping,VIP,2,Joalheria,701044.0,21.97,175,148
Garten Shopping,VIP,3,Telefonia,263658.51,8.26,90,60
Garten Shopping,VIP,4,Calçados,233224.93,7.31,421,325
Garten Shopping,VIP,5,Serviços,156873.72,4.92,152,115
Garten Shopping,VIP,6,Gastronomia,150841.55,4.73,1927,682
Garten Shopping,VIP,7,Eletrônicos,136957.0,4.29,47,43
Garten Shopping,VIP,8,Beleza e Bem-estar,116846.93,3.66,320,255
Garten Shopping,VIP,9,Casa e Decoração,113765.06,3.57,298,227
Garten Shopping,VIP,10,Esportes,85631.38,2.68,201,166
Nações Shopping,Pontual,1,Moda,291280.21,48.06,914,713
Nações Shopping,Pontual,2,Beleza e Bem-estar,73349.85,12.1,285,249
Nações Shopping,Pontual,3,Gastronomia,64336.21,10.62,852,501
Nações Shopping,Pontual,4,Calçados,47183.08,7.79,152,140
Nações Shopping,Pontual,5,Esportes,44456.520000000004,7.34,141,131
Nações Shopping,Pontual,6,Casa e Decoração,24542.65,4.05,106,95
Nações Shopping,Pontual,7,Calçados Femininos,19471.8,3.21,30,30
Nações Shopping,Pontual,8,Joalheria,14313.96,2.36,27,25
Nações Shopping,Pontual,9,Infantil,13736.64,2.27,78,65
Nações Shopping,Pontual,10,Pets,13353.99,2.2,86,70
Nações Shopping,Potencial,1,Moda,516105.88,54.25,1139,685
Nações Shopping,Potencial,2,Beleza e Bem-estar,90226.67,9.48,242,189
Nações Shopping,Potencial,3,Esportes,59470.340000000004,6.25,135,115
Nações Shopping,Potencial,4,Gastronomia,58616.13,6.16,843,334
Nações Shopping,Potencial,5,Joalheria,58556.63,6.15,55,52
Nações Shopping,Potencial,6,Calçados,54756.22,5.76,137,108
Nações Shopping,Potencial,7,Casa e Decoração,43465.53,4.57,145,110
Nações Shopping,Potencial,8,Calçados Femininos,32382.9,3.4,33,32
Nações Shopping,Potencial,9,Infantil,22444.54,2.36,90,77
Nações Shopping,Potencial,10,Farmácias,15391.75,1.62,108,81
Nações Shopping,Premium,1,Moda,356778.03,52.43,672,378
Nações Shopping,Premium,2,Gastronomia,50562.74,7.43,610,219
Nações Shopping,Premium,3,Beleza e Bem-estar,48334.46,7.1,125,102
Nações Shopping,Premium,4,Joalheria,40422.14,5.94,24,22
Nações Shopping,Premium,5,Casa e Decoração,34763.74,5.11,75,61
Nações Shopping,Premium,6,Calçados Femininos,34606.729999999996,5.09,35,31
Nações Shopping,Premium,7,Esportes,34539.46,5.08,75,63
Nações Shopping,Premium,8,Calçados,32796.51,4.82,90,70
Nações Shopping,Premium,9,Hub da Saúde,27817.05,4.09,9,9
Nações Shopping,Premium,10,Infantil,19880.4,2.92,81,49
Nações Shopping,VIP,1,Moda,509763.9,52.98,834,390
Nações Shopping,VIP,2,Joalheria,116453.58,12.1,43,35
Nações Shopping,VIP,3,Gastronomia,72310.13,7.52,943,283
Nações Shopping,VIP,4,Eletrônicos,61276.8,6.37,17,10
Nações Shopping,VIP,5,Beleza e Bem-estar,61238.68,6.37,201,136
Nações Shopping,VIP,6,Calçados Femininos,37999.75,3.95,37,34
Nações Shopping,VIP,7,Casa e Decoração,27727.99,2.88,101,73
Nações Shopping,VIP,8,Esportes,26546.61,2.76,62,53
Nações Shopping,VIP,9,Hub da Saúde,24456.03,2.54,3,3
Nações Shopping,VIP,10,Calçados,24333.33,2.53,66,59
Neumarkt Shopping,Pontual,1,Moda,231758.02,35.74,748,602
Neumarkt Shopping,Pontual,2,Calçados,112566.01,17.36,282,268
Neumarkt Shopping,Pontual,3,Beleza e Bem-estar,68122.12,10.5,322,276
Neumarkt Shopping,Pontual,4,Casa e Decoração,54783.02,8.45,225,189
Neumarkt Shopping,Pontual,5,Esportes,46792.16,7.22,141,130
Neumarkt Shopping,Pontual,6,Gastronomia,40655.79,6.27,542,337
Neumarkt Shopping,Pontual,7,Joalheria,29668.63,4.57,56,56
Neumarkt Shopping,Pontual,8,Presentes e Acessórios,23268.2,3.59,73,69
Neumarkt Shopping,Pontual,9,Livrarias,22366.56,3.45,186,162
Neumarkt Shopping,Pontual,10,Moda Feminina,18546.5,2.86,46,45
Neumarkt Shopping,Potencial,1,Moda,466601.85,40.32,1095,755
Neumarkt Shopping,Potencial,2,Calçados,180199.81,15.57,329,295
Neumarkt Shopping,Potencial,3,Beleza e Bem-estar,104144.05,9.0,369,294
Neumarkt Shopping,Potencial,4,Esportes,90894.01000000001,7.85,199,176
Neumarkt Shopping,Potencial,5,Casa e Decoração,85505.08,7.39,326,254
Neumarkt Shopping,Potencial,6,Joalheria,83534.35,7.22,94,87
Neumarkt Shopping,Potencial,7,Gastronomia,52425.14,4.53,786,405
Neumarkt Shopping,Potencial,8,Moda Feminina,32453.22,2.8,53,48
Neumarkt Shopping,Potencial,9,Presentes e Acessórios,31709.7,2.74,84,75
Neumarkt Shopping,Potencial,10,Ótica,29839.65,2.58,32,27
Neumarkt Shopping,Premium,1,Moda,445431.03,36.91,920,608
Neumarkt Shopping,Premium,2,Calçados,126861.08,10.51,234,196
Neumarkt Shopping,Premium,3,Beleza e Bem-estar,115320.34,9.55,371,291
Neumarkt Shopping,Premium,4,Joalheria,106330.86,8.81,89,88
Neumarkt Shopping,Premium,5,Casa e Decoração,100955.72,8.36,272,211
Neumarkt Shopping,Premium,6,Ótica,70884.41,5.87,41,39
Neumarkt Shopping,Premium,7,Esportes,65009.23,5.39,154,133
Neumarkt Shopping,Premium,8,Gastronomia,63089.71,5.23,756,405
Neumarkt Shopping,Premium,9,Telefonia,58074.84,4.81,24,21
Neumarkt Shopping,Premium,10,Moda Feminina,55008.59,4.56,90,68
Neumarkt Shopping,VIP,1,Moda,1136598.99,31.92,2110,1178
Neumarkt Shopping,VIP,2,Joalheria,640044.27,17.97,224,190
Neumarkt Shopping,VIP,3,Casa e Decoração,288484.77,8.1,583,397
Neumarkt Shopping,VIP,4,Calçados,249766.53,7.01,400,335
Neumarkt Shopping,VIP,5,Serviços,245188.09,6.89,390,247
Neumarkt Shopping,VIP,6,Gastronomia,239941.76,6.74,3340,1029
Neumarkt Shopping,VIP,7,Telefonia,235339.47,6.61,81,51
Neumarkt Shopping,VIP,8,Beleza e Bem-estar,226328.18,6.36,857,589
Neumarkt Shopping,VIP,9,Moda Feminina,162528.5,4.56,202,165
Neumarkt Shopping,VIP,10,Eletrônicos,136849.47,3.84,90,86
Norte Shopping,Pontual,1,Moda,102918.56,32.03,306,253
Norte Shopping,Pontual,2,Calçados,59339.91,18.47,184,165
Norte Shopping,Pontual,3,Esportes,42533.96,13.24,117,106
Norte Shopping,Pontual,4,Beleza e Bem-estar,39202.01,12.2,216,175
Norte Shopping,Pontual,5,Casa e Decoração,22954.31,7.14,101,91
Norte Shopping,Pontual,6,Eletrodomésticos,16595.72,5.16,69,62
Norte Shopping,Pontual,7,Supermercado,13844.06,4.31,81,64
Norte Shopping,Pontual,8,Gastronomia,8672.36,2.7,153,109
Norte Shopping,Pontual,9,Presentes e Acessórios,8178.71,2.55,45,40
Norte Shopping,Pontual,10,Joalheria,7110.0,2.21,15,15
Norte Shopping,Potencial,1,Moda,150380.13,29.1,360,254
Norte Shopping,Potencial,2,Eletrodomésticos,99823.17,19.32,104,96
Norte Shopping,Potencial,3,Calçados,56598.24,10.95,136,114
Norte Shopping,Potencial,4,Casa e Decoração,50505.08,9.77,156,125
Norte Shopping,Potencial,5,Beleza e Bem-estar,41580.7,8.05,190,151
Norte Shopping,Potencial,6,Esportes,38267.96,7.4,84,77
Norte Shopping,Potencial,7,Eletrônicos,28195.2,5.46,25,23
Norte Shopping,Potencial,8,Supermercado,19716.18,3.81,116,79
Norte Shopping,Potencial,9,Joalheria,17013.05,3.29,18,18
Norte Shopping,Potencial,10,Telefonia,14736.48,2.85,11,9
Norte Shopping,Premium,1,Eletrodomésticos,176872.86,29.18,113,100
Norte Shopping,Premium,2,Moda,101144.4,16.69,244,164
Norte Shopping,Premium,3,Eletrônicos,76379.61,12.6,32,31
Norte Shopping,Premium,4,Telefonia,48974.79,8.08,23,16
Norte Shopping,Premium,5,Casa e Decoração,47465.340000000004,7.83,131,96
Norte Shopping,Premium,6,Supermercado,36162.76,5.97,156,87
Norte Shopping,Premium,7,Calçados,36129.74,5.96,99,81
Norte Shopping,Premium,8,Beleza e Bem-estar,35538.93,5.86,158,115
Norte Shopping,Premium,9,Serviços,24285.59,4.01,70,58
Norte Shopping,Premium,10,Esportes,23093.22,3.81,56,51
Norte Shopping,VIP,1,Serviços,431113.14,39.61,141,115
Norte Shopping,VIP,2,Eletrodomésticos,148914.1,13.68,178,116
Norte Shopping,VIP,3,Moda,116337.17,10.69,334,214
Norte Shopping,VIP,4,Eletrônicos,96321.2,8.85,26,25
Norte Shopping,VIP,5,Casa e Decoração,75947.99,6.98,184,139
Norte Shopping,VIP,6,Supermercado,58614.62,5.39,283,132
Norte Shopping,VIP,7,Joalheria,53933.05,4.96,30,24
Norte Shopping,VIP,8,Calçados,43958.98,4.04,112,88
Norte Shopping,VIP,9,Beleza e Bem-estar,36030.86,3.31,204,152
Norte Shopping,VIP,10,Gastronomia,27236.13,2.5,567,225
