faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),86,152332.85,3.6225779275484413
Gen X (1965-1980),468,896974.4,19.71356360572873
Gen Z (1997-2012),407,550260.15,17.144060657118786
Millennials (1981-1996),1402,2287237.34,59.0564448188711
Nao Informado,8,4056.66,0.33698399326032014
Silent (antes 1946),3,1826.96,0.12636899747262004
