genero,qtd_clientes,valor_total,pct_clientes
Feminino,1815,2998324.65,76.45324347093513
Masculino,548,887113.55,23.08340353833193
Nao Informado,6,3538.76,0.2527379949452401
Outro,5,3711.4,0.21061499578770007
