genero,qtd_clientes,valor_total,pct_clientes
Feminino,794,464917.25,71.59603246167718
Masculino,313,205259.32,28.22362488728584
Nao Informado,1,60.9,0.09017132551848511
Outro,1,42.58,0.09017132551848511
