faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),108,129006.47,3.765690376569038
Gen X (1965-1980),688,575880.05,23.988842398884238
Gen Z (1997-2012),576,318925.23,20.0836820083682
Millennials (1981-1996),1491,1188188.03,51.987447698744774
Nao Informado,1,1581.58,0.03486750348675035
Silent (antes 1946),4,2467.77,0.1394700139470014
